SE_ID,MLSV_YMD,FOOD_NM,FDINGR_NM
4525,20220525,포도주스,과즙음료(포도)
4526,20220525,우리밀꿀약과,찹쌀약과
4527,20220526,녹미쌀밥,멥쌀(백미)/친환경
4528,20220526,녹미쌀밥,찹쌀(녹미)/친환경
4529,20220526,녹미쌀밥,찹쌀(백미)
4530,20220526,장어탕,마늘
4531,20220526,장어탕,양파
4532,20220526,장어탕,숙주나물
4533,20220526,장어탕,깻잎
4534,20220526,장어탕,"배추(얼갈이, 단배추)"
4535,20220526,장어탕,쑥갓
4536,20220526,장어탕,건고추
4537,20220526,장어탕,파(대파)
4538,20220526,장어탕,깨(들깨)
4539,20220526,장어탕,붕장어살
4540,20220526,장어탕,된장
4541,20220526,매실장아찌무침,물엿
4542,20220526,매실장아찌무침,참기름
4543,20220526,매실장아찌무침,고추장
4544,20220526,매실장아찌무침,장아찌(매실장아찌)
4545,20220526,목살편육/양배추쌈,"생강/국산, 껍질제거(깐것)"
4546,20220526,목살편육/양배추쌈,양파
4547,20220526,목살편육/양배추쌈,양배추
4548,20220526,목살편육/양배추쌈,"고추(오이고추, 아삭이고추)"
4549,20220526,목살편육/양배추쌈,깨(참깨)
4550,20220526,목살편육/양배추쌈,돼지고기(목살)
4551,20220526,목살편육/양배추쌈,"돼지고기(앞다리, 전지)"
4552,20220526,목살편육/양배추쌈,설탕(백설탕)
4553,20220526,목살편육/양배추쌈,참기름
4554,20220526,목살편육/양배추쌈,된장
4555,20220526,목살편육/양배추쌈,맛술
4556,20220526,미역줄기볶음,당근
4557,20220526,미역줄기볶음,양파
4558,20220526,미역줄기볶음,깨(참깨)
4559,20220526,미역줄기볶음,미역줄기
4560,20220526,우리밀김말이튀김,콩기름(대두유)
4561,20220526,우리밀김말이튀김,튀김(김말이튀김)
4562,20220526,보쌈김치,밤
4563,20220526,보쌈김치,배
4564,20220526,보쌈김치,마늘
4565,20220526,보쌈김치,무(게걸무)
4566,20220526,보쌈김치,"생강/국산, 껍질제거(깐것)"
4567,20220526,보쌈김치,양파
4568,20220526,보쌈김치,배추/절인것
4569,20220526,보쌈김치,건고추
4570,20220526,보쌈김치,미나리
4571,20220526,보쌈김치,파(쪽파)
4572,20220526,보쌈김치,찹쌀가루
4573,20220526,보쌈김치,젓(새우젓(육젓))
4574,20220526,보쌈김치,고춧가루
4575,20220526,멜론,멜론(머스크멜론)
4576,20220527,압맥밥,멥쌀(백미)/친환경
4577,20220527,압맥밥,보리(압맥)
4578,20220527,압맥밥,찹쌀(백미)
4579,20220527,쇠고기버섯국,마늘
4580,20220527,쇠고기버섯국,무(게걸무)
4581,20220527,쇠고기버섯국,양파
4582,20220527,쇠고기버섯국,느타리버섯
4583,20220527,쇠고기버섯국,양송이버섯
4584,20220527,쇠고기버섯국,팽이버섯
4585,20220527,쇠고기버섯국,표고버섯
4586,20220527,쇠고기버섯국,파(대파)
4587,20220527,쇠고기버섯국,새우(꽃새우)/말린것(건조)
4588,20220527,쇠고기버섯국,디포리
4589,20220527,쇠고기버섯국,다시마/말린것(건조)
4590,20220527,쇠고기버섯국,한우(양지)
4591,20220527,병어무조림,무(게걸무)
4592,20220527,병어무조림,양파
4593,20220527,병어무조림,건고추
4594,20220527,병어무조림,병어
4595,20220527,병어무조림,물엿
4596,20220527,병어무조림,설탕(백설탕)
4597,20220527,병어무조림,간장(왜간장)
4598,20220527,병어무조림,고춧가루
4599,20220527,깻잎순무침,깻잎나물(깨나물)
4600,20220527,깻잎순무침,깨(참깨)
4601,20220527,깻잎순무침,들기름
4602,20220527,깻잎순무침,참기름
4603,20220527,상추쑥갓겉절이,상추
4604,20220527,상추쑥갓겉절이,쑥갓
4605,20220527,상추쑥갓겉절이,깨(참깨)
4606,20220527,상추쑥갓겉절이,참기름
4607,20220527,상추쑥갓겉절이,고춧가루
4608,20220527,고구마맛탕,고구마
4609,20220527,고구마맛탕,깨(참깨)
4610,20220527,고구마맛탕,물엿
4611,20220527,고구마맛탕,설탕(황설탕)
4612,20220527,고구마맛탕,콩기름(대두유)
4613,20220527,배추김치,김치(배추김치)
4614,20220527,방울토마토,토마토(대추방울토마토)
4615,20220527,시원한매실차,얼음
4616,20220527,시원한매실차,매실농축액
4617,20220530,통밀쌀밥,멥쌀(백미)/친환경
4618,20220530,통밀쌀밥,찹쌀(백미)
4619,20220530,통밀쌀밥,통밀
4620,20220530,얼갈이된장국,마늘
4621,20220530,얼갈이된장국,양파
4622,20220530,얼갈이된장국,"배추(얼갈이, 단배추)"
4623,20220530,얼갈이된장국,파(대파)
4624,20220530,얼갈이된장국,새우(꽃새우)/말린것(건조)
4625,20220530,얼갈이된장국,디포리
4626,20220530,얼갈이된장국,다시마/말린것(건조)
4627,20220530,얼갈이된장국,된장
4628,20220530,얼갈이된장국,소금(굵은소금)
4629,20220530,돈육갈비바베큐소스조림,배
4630,20220530,돈육갈비바베큐소스조림,당근
4631,20220530,돈육갈비바베큐소스조림,"생강/국산, 껍질제거(깐것)"
4632,20220530,돈육갈비바베큐소스조림,양파
4633,20220530,돈육갈비바베큐소스조림,감자(수미감자)
4634,20220530,돈육갈비바베큐소스조림,파프리카(주황파프리카)
4635,20220530,돈육갈비바베큐소스조림,파(대파)
4636,20220530,돈육갈비바베큐소스조림,돼지고기(갈비)
4637,20220530,돈육갈비바베큐소스조림,돼지고기(사태)
4638,20220530,돈육갈비바베큐소스조림,설탕(흑설탕)
4639,20220530,돈육갈비바베큐소스조림,간장(양조간장)
4640,20220530,돈육갈비바베큐소스조림,숯불바비큐소스
4641,20220530,돈육갈비바베큐소스조림,후추
4642,20220530,게살달걀채소찜,당근
4643,20220530,게살달걀채소찜,양파
4644,20220530,게살달걀채소찜,파(쪽파)
4645,20220530,게살달걀채소찜,깨(참깨)
4646,20220530,게살달걀채소찜,게(붉은대게)
4647,20220530,게살달걀채소찜,달걀
4648,20220530,게살달걀채소찜,젓(새우젓(육젓))
4649,20220530,게살달걀채소찜,우유/대(大)
4650,20220530,도토리묵쑥갓무침,쑥갓
4651,20220530,도토리묵쑥갓무침,파(쪽파)
4652,20220530,도토리묵쑥갓무침,깨(참깨)
4653,20220530,도토리묵쑥갓무침,묵(도토리묵)
4654,20220530,도토리묵쑥갓무침,참기름
4655,20220530,도토리묵쑥갓무침,간장(왜간장)
4656,20220530,도토리묵쑥갓무침,고춧가루
4657,20220530,매실장아찌무침,깨(참깨)
4658,20220530,매실장아찌무침,물엿
4659,20220530,매실장아찌무침,참기름
4660,20220530,매실장아찌무침,고추장
4661,20220530,매실장아찌무침,장아찌(매실장아찌)
4662,20220530,머위대새우볶음,양파
4663,20220530,머위대새우볶음,머위/삶은것
4664,20220530,머위대새우볶음,"깨(들깨)/볶은것, 간것(가루, 분말)"
4665,20220530,머위대새우볶음,새우(꽃새우)
4666,20220530,깍두기,김치(깍두기)
4667,20220530,수박,수박
4668,20220531,쌀보리밥,멥쌀(백미)/친환경
4669,20220531,쌀보리밥,보리(쌀보리)
4670,20220531,쌀보리밥,찹쌀(백미)
4671,20220531,오리탕,마늘
4672,20220531,오리탕,양파
4673,20220531,오리탕,깻잎
4674,20220531,오리탕,"배추(얼갈이, 단배추)"
4675,20220531,오리탕,건고추
4676,20220531,오리탕,미나리
4677,20220531,오리탕,토란대/삶은것
4678,20220531,오리탕,파(대파)
4679,20220531,오리탕,깨(들깨)
4680,20220531,오리탕,오리고기/절단된것
4681,20220531,오리탕,된장
4682,20220531,감자어묵조림,양파
4683,20220531,감자어묵조림,감자(수미감자)
4684,20220531,감자어묵조림,깨(참깨)
4685,20220531,감자어묵조림,물엿
4686,20220531,감자어묵조림,설탕(백설탕)
4687,20220531,감자어묵조림,어묵(조기어묵)
4688,20220531,감자어묵조림,간장(왜간장)
4689,20220531,미역오이초무침,오이
4690,20220531,미역오이초무침,미역/말린것(건조)
4691,20220531,미역오이초무침,설탕(백설탕)
4692,20220531,미역오이초무침,고추장
4693,20220531,미역오이초무침,식초(사과식초)
4694,20220531,비름된장무침,비름나물
4695,20220531,비름된장무침,깨(참깨)
4696,20220531,비름된장무침,참기름
4697,20220531,비름된장무침,된장
4698,20220531,대구커틀릿/소스,당근
4699,20220531,대구커틀릿/소스,양파
4700,20220531,대구커틀릿/소스,콩기름(대두유)
4701,20220531,대구커틀릿/소스,피클(오이피클)
4702,20220531,대구커틀릿/소스,드레싱(머스터드드레싱)
4703,20220531,대구커틀릿/소스,마요네즈
4704,20220531,대구커틀릿/소스,생선튀김(대구살튀김)
4705,20220531,배추김치,김치(배추김치)
4706,20220531,멜론,멜론(머스크멜론)
4707,20220602,차조밥,차조
4708,20220602,차조밥,찹쌀(백미)
4709,20220602,전복미역국,마늘
4710,20220602,전복미역국,새우(꽃새우)/말린것(건조)
4711,20220602,전복미역국,디포리
4712,20220602,전복미역국,전복
4713,20220602,전복미역국,다시마/말린것(건조)
4714,20220602,전복미역국,미역/말린것(건조)
4715,20220602,전복미역국,간장(재래간장)
4716,20220602,고춧잎무침,고춧잎
4717,20220602,고춧잎무침,깨(참깨)
4718,20220602,고춧잎무침,참기름
4719,20220602,상추쑥갓겉절이,상추
4720,20220602,상추쑥갓겉절이,쑥갓
4721,20220602,상추쑥갓겉절이,깨(참깨)
4722,20220602,상추쑥갓겉절이,참기름
4723,20220602,상추쑥갓겉절이,고춧가루
4724,20220602,건강혼합멸치볶음,깨(참깨)
4725,20220602,건강혼합멸치볶음,물엿
4726,20220602,건강혼합멸치볶음,혼합멸치
4727,20220602,건강혼합멸치볶음,올리브유
4728,20220602,모듬소시지채소볶음,당근
4729,20220602,모듬소시지채소볶음,양파
4730,20220602,모듬소시지채소볶음,파프리카(주황파프리카)
4731,20220602,모듬소시지채소볶음,깨(참깨)
4732,20220602,모듬소시지채소볶음,물엿
4733,20220602,모듬소시지채소볶음,참기름
4734,20220602,모듬소시지채소볶음,간장(왜간장)
4735,20220602,모듬소시지채소볶음,소시지(모둠소시지)/슬라이스
4736,20220602,안동찜닭,당근
4737,20220602,안동찜닭,"생강/국산, 껍질제거(깐것)"
4738,20220602,안동찜닭,양파
4739,20220602,안동찜닭,감자(수미감자)
4740,20220602,안동찜닭,닭고기(성계)/토막낸것
4741,20220602,안동찜닭,설탕(흑설탕)
4742,20220602,안동찜닭,당면
4743,20220602,안동찜닭,간장(양조간장)
4744,20220602,안동찜닭,춘장(볶음춘장(자장))
4745,20220602,안동찜닭,굴소스
4746,20220602,안동찜닭,후추
4747,20220602,배추김치,김치(배추김치)
4748,20220602,방울토마토,토마토(대추방울토마토)
4749,20220603,완두콩밥,멥쌀(백미)/친환경
4750,20220603,완두콩밥,찹쌀(백미)
4751,20220603,완두콩밥,완두콩
4752,20220603,쇠고기무국,마늘
4753,20220603,쇠고기무국,무(게걸무)
4754,20220603,쇠고기무국,양파
4755,20220603,쇠고기무국,파(대파)
4756,20220603,쇠고기무국,새우(꽃새우)/말린것(건조)
4757,20220603,쇠고기무국,디포리
4758,20220603,쇠고기무국,다시마/말린것(건조)
4759,20220603,쇠고기무국,한우(양지)
4760,20220603,쇠고기무국,두부
4761,20220603,삼색나물무침,고사리/삶은것
4762,20220603,삼색나물무침,참나물
4763,20220603,삼색나물무침,콩나물
4764,20220603,삼색나물무침,깨(참깨)
4765,20220603,삼색나물무침,참기름
4766,20220603,애호박우렁살초무침,양파
4767,20220603,애호박우렁살초무침,호박(애호박)
4768,20220603,애호박우렁살초무침,깨(참깨)
4769,20220603,애호박우렁살초무침,우렁살
4770,20220603,애호박우렁살초무침,설탕(백설탕)
4771,20220603,애호박우렁살초무침,고추장
4772,20220603,애호박우렁살초무침,식초(사과식초)
4773,20220603,순대채소볶음,당근
4774,20220603,순대채소볶음,양파
4775,20220603,순대채소볶음,깻잎
4776,20220603,순대채소볶음,파(대파)
4777,20220603,순대채소볶음,물엿
4778,20220603,순대채소볶음,고춧가루
4779,20220603,순대채소볶음,순대(누드순대)
4780,20220603,김부각,부각(미역부각)
4781,20220603,배추김치,김치(배추김치)
4782,20220603,사과,"사과(부사, 후지)"
4783,20220603,수리취복주머니꿀떡,떡(수리취떡)
4784,20220607,기장쌀밥,기장
4785,20220607,기장쌀밥,멥쌀(백미)/친환경
4786,20220607,기장쌀밥,찹쌀(백미)
4787,20220607,조랭이떡국,당근
4788,20220607,조랭이떡국,마늘
4789,20220607,조랭이떡국,양파
4790,20220607,조랭이떡국,파(대파)
4791,20220607,조랭이떡국,디포리
4792,20220607,조랭이떡국,김가루
4793,20220607,조랭이떡국,다시마/말린것(건조)
4794,20220607,조랭이떡국,달걀
4795,20220607,조랭이떡국,한우(양지)
4796,20220607,조랭이떡국,조랭이떡
4797,20220607,매실장아찌무침,깨(참깨)
4798,20220607,매실장아찌무침,물엿
4799,20220607,매실장아찌무침,참기름
4800,20220607,매실장아찌무침,고추장
4801,20220607,매실장아찌무침,장아찌(매실장아찌)
4802,20220607,시금치된장무침,시금치
4803,20220607,시금치된장무침,깨(참깨)
4804,20220607,시금치된장무침,참기름
4805,20220607,시금치된장무침,된장
4806,20220607,양송이오이볶음,양파
4807,20220607,양송이오이볶음,양송이버섯
4808,20220607,양송이오이볶음,오이
4809,20220607,양송이오이볶음,깨(참깨)
4810,20220607,양송이오이볶음,유채씨유(카놀라유)
4811,20220607,오리불고기/모듬쌈,당근
4812,20220607,오리불고기/모듬쌈,"생강/국산, 껍질제거(깐것)"
4813,20220607,오리불고기/모듬쌈,양파
4814,20220607,오리불고기/모듬쌈,느타리버섯
4815,20220607,오리불고기/모듬쌈,표고버섯
4816,20220607,오리불고기/모듬쌈,모둠채소
4817,20220607,오리불고기/모듬쌈,양배추
4818,20220607,오리불고기/모듬쌈,깻잎
4819,20220607,오리불고기/모듬쌈,상추
4820,20220607,오리불고기/모듬쌈,"고추(오이고추, 아삭이고추)"
4821,20220607,오리불고기/모듬쌈,"깨(들깨)/볶은것, 간것(가루, 분말)"
4822,20220607,오리불고기/모듬쌈,오리고기/슬라이스
4823,20220607,오리불고기/모듬쌈,설탕(백설탕)
4824,20220607,오리불고기/모듬쌈,간장(왜간장)
4825,20220607,오리불고기/모듬쌈,고추장
4826,20220607,오리불고기/모듬쌈,된장
4827,20220607,오리불고기/모듬쌈,우스터소스
4828,20220607,배추김치,김치(배추김치)
4829,20220607,수박,수박
4830,20220608,비빔밥,멥쌀(백미)/친환경
4831,20220608,비빔밥,찹쌀(백미)
4832,20220608,비빔밥,당근
4833,20220608,비빔밥,양파
4834,20220608,비빔밥,고사리/삶은것
4835,20220608,비빔밥,콩나물
4836,20220608,비빔밥,느타리버섯
4837,20220608,비빔밥,시금치
4838,20220608,비빔밥,호박(애호박)
4839,20220608,비빔밥,김가루
4840,20220608,비빔밥,한우(사태)
4841,20220608,비빔밥,물엿
4842,20220608,비빔밥,참기름
4843,20220608,비빔밥,고추장
4844,20220608,아욱된장국,마늘
4845,20220608,아욱된장국,양파
4846,20220608,아욱된장국,아욱
4847,20220608,아욱된장국,파(대파)
4848,20220608,아욱된장국,새우(꽃새우)/말린것(건조)
4849,20220608,아욱된장국,디포리
4850,20220608,아욱된장국,다시마/말린것(건조)
4851,20220608,아욱된장국,된장
4852,20220608,아욱된장국,소금(굵은소금)
4853,20220608,무생채,무(게걸무)
4854,20220608,무생채,파(쪽파)
4855,20220608,무생채,깨(참깨)
4856,20220608,무생채,젓(멸치액젓)
4857,20220608,무생채,고춧가루
4858,20220608,페퍼로니콤비네이션피자,피자(페퍼로니피자)
4859,20220608,배추김치,김치(배추김치)
4860,20220608,뿌요,발효유(호상요구르트)/사과맛
4861,20220609,검정찹쌀밥,멥쌀(백미)/친환경
4862,20220609,검정찹쌀밥,찹쌀(백미)
4863,20220609,검정찹쌀밥,찹쌀(흑미)
4864,20220609,우리밀모닝빵/딸기잼,모닝빵(슬라이스모닝빵)
4865,20220609,우리밀모닝빵/딸기잼,잼(딸기잼)
4866,20220609,돈육김치찌개,마늘
4867,20220609,돈육김치찌개,양파
4868,20220609,돈육김치찌개,콩나물
4869,20220609,돈육김치찌개,파(대파)
4870,20220609,돈육김치찌개,디포리
4871,20220609,돈육김치찌개,다시마/말린것(건조)
4872,20220609,돈육김치찌개,"돼지고기(뒷다리, 후지)"
4873,20220609,돈육김치찌개,두부
4874,20220609,돈육김치찌개,김치(배추김치)
4875,20220609,돈육김치찌개,고춧가루
4876,20220609,탕평채,당근
4877,20220609,탕평채,숙주나물
4878,20220609,탕평채,미나리
4879,20220609,탕평채,김가루
4880,20220609,탕평채,달걀
4881,20220609,탕평채,한우(사태)
4882,20220609,탕평채,묵(녹두묵)
4883,20220609,탕평채,참기름
4884,20220609,탕평채,간장(왜간장)
4885,20220609,비엔나채소볶음,당근
4886,20220609,비엔나채소볶음,양파
4887,20220609,비엔나채소볶음,양배추
4888,20220609,비엔나채소볶음,피망(청피망)
4889,20220609,비엔나채소볶음,토마토케첩
4890,20220609,비엔나채소볶음,소시지(칼집비엔나)
4891,20220609,배추김치,김치(배추김치)
4892,20220609,시원한매실차,얼음
4893,20220609,시원한매실차,매실농축액
4894,20220610,찰보리밥,멥쌀(백미)/친환경
4895,20220610,찰보리밥,보리(찰보리)
4896,20220610,찰보리밥,찹쌀(백미)
4897,20220610,어묵곤약국,마늘
4898,20220610,어묵곤약국,무(게걸무)
4899,20220610,어묵곤약국,양파
4900,20220610,어묵곤약국,파(대파)
4901,20220610,어묵곤약국,디포리
4902,20220610,어묵곤약국,다시마/말린것(건조)
4903,20220610,어묵곤약국,곤약
4904,20220610,어묵곤약국,어묵(가마보꼬모둠)
4905,20220610,생다시마초무침,깨(참깨)
4906,20220610,생다시마초무침,다시마/쌈용
4907,20220610,생다시마초무침,설탕(백설탕)
4908,20220610,생다시마초무침,고추장
4909,20220610,생다시마초무침,식초(사과식초)
4910,20220610,오이생채,양파
4911,20220610,오이생채,오이
4912,20220610,오이생채,파(쪽파)
4913,20220610,오이생채,깨(참깨)
4914,20220610,오이생채,젓(멸치액젓)
4915,20220610,오이생채,참기름
4916,20220610,오이생채,고춧가루
4917,20220610,참나물땅콩가루무침,"땅콩/간것(가루, 분말)"
4918,20220610,참나물땅콩가루무침,양파
4919,20220610,참나물땅콩가루무침,참나물
4920,20220610,참나물땅콩가루무침,깨(참깨)
4921,20220610,참나물땅콩가루무침,참기름
4922,20220610,버섯잡채,당근
4923,20220610,버섯잡채,양파
4924,20220610,버섯잡채,느타리버섯
4925,20220610,버섯잡채,양송이버섯
4926,20220610,버섯잡채,팽이버섯
4927,20220610,버섯잡채,표고버섯
4928,20220610,버섯잡채,시금치
4929,20220610,버섯잡채,피망(청피망)
4930,20220610,버섯잡채,한우(사태)
4931,20220610,버섯잡채,물엿
4932,20220610,버섯잡채,설탕(백설탕)
4933,20220610,버섯잡채,당면
4934,20220610,버섯잡채,콩기름(대두유)
4935,20220610,버섯잡채,간장(양조간장)
4936,20220610,만두탕수,당근
4937,20220610,만두탕수,양파
4938,20220610,만두탕수,피망(청피망)
4939,20220610,만두탕수,물엿
4940,20220610,만두탕수,설탕(백설탕)
4941,20220610,만두탕수,전분(감자전분)
4942,20220610,만두탕수,콩기름(대두유)
4943,20220610,만두탕수,식초(사과식초)
4944,20220610,만두탕수,토마토케첩
4945,20220610,만두탕수,만두(물만두)
4946,20220610,만두탕수,후르츠칵테일통조림
4947,20220610,배추김치,김치(배추김치)
4948,20220610,멜론,멜론(머스크멜론)
4949,20220613,검정약콩밥,멥쌀(백미)/친환경
4950,20220613,검정약콩밥,찹쌀(백미)
4951,20220613,검정약콩밥,쥐눈이콩
4952,20220613,부대찌개,마늘
4953,20220613,부대찌개,양파
4954,20220613,부대찌개,파(대파)
4955,20220613,부대찌개,디포리
4956,20220613,부대찌개,다시마/말린것(건조)
4957,20220613,부대찌개,"돼지고기(뒷다리, 후지)"
4958,20220613,부대찌개,두부
4959,20220613,부대찌개,김치(배추김치)
4960,20220613,부대찌개,고춧가루
4961,20220613,부대찌개,햄(부대찌개햄)
4962,20220613,치커리참깨드레싱,"사과(부사, 후지)"
4963,20220613,치커리참깨드레싱,치커리
4964,20220613,치커리참깨드레싱,파프리카(주황파프리카)
4965,20220613,치커리참깨드레싱,깨(검정깨(흑임자))/볶은것
4966,20220613,치커리참깨드레싱,올리브유
4967,20220613,치커리참깨드레싱,드레싱(참깨흑임자드레싱)
4968,20220613,뼈없는닭볶음,당근
4969,20220613,뼈없는닭볶음,양파
4970,20220613,뼈없는닭볶음,큰느타리버섯(새송이버섯)
4971,20220613,뼈없는닭볶음,양배추
4972,20220613,뼈없는닭볶음,깻잎
4973,20220613,뼈없는닭볶음,닭고기(살코기)
4974,20220613,뼈없는닭볶음,설탕(백설탕)
4975,20220613,뼈없는닭볶음,고추장
4976,20220613,죽순느타리볶음,양파
4977,20220613,죽순느타리볶음,느타리버섯
4978,20220613,죽순느타리볶음,"죽순/데친것, 채썬것(세절)"
4979,20220613,죽순느타리볶음,"깨(들깨)/볶은것, 간것(가루, 분말)"
4980,20220613,죽순느타리볶음,깨(참깨)
4981,20220613,죽순느타리볶음,새우(꽃새우)
4982,20220613,쥐치채볶음,깨(참깨)
4983,20220613,쥐치채볶음,쥐치/채썬것(세절)
4984,20220613,쥐치채볶음,물엿
4985,20220613,쥐치채볶음,간장(왜간장)
4986,20220613,배추김치,김치(배추김치)
4987,20220613,수박,수박
4988,20220614,차수수밥,멥쌀(백미)/친환경
4989,20220614,차수수밥,수수(차수수)
4990,20220614,차수수밥,찹쌀(백미)
4991,20220614,연두부달걀국,마늘
4992,20220614,연두부달걀국,양파
4993,20220614,연두부달걀국,팽이버섯
4994,20220614,연두부달걀국,파(대파)
4995,20220614,연두부달걀국,새우(꽃새우)/말린것(건조)
4996,20220614,연두부달걀국,디포리
4997,20220614,연두부달걀국,다시마/말린것(건조)
4998,20220614,연두부달걀국,달걀
4999,20220614,연두부달걀국,연두부
5000,20220614,연두부달걀국,간장(재래간장)
5001,20220614,꼬시래기콩나물무침,콩나물
5002,20220614,꼬시래기콩나물무침,깨(참깨)
5003,20220614,꼬시래기콩나물무침,꼬시래기
5004,20220614,꼬시래기콩나물무침,설탕(백설탕)
5005,20220614,꼬시래기콩나물무침,고추장
5006,20220614,꼬시래기콩나물무침,식초(사과식초)
5007,20220614,머위대새우볶음,양파
5008,20220614,머위대새우볶음,머위/삶은것
5009,20220614,머위대새우볶음,"깨(들깨)/볶은것, 간것(가루, 분말)"
5010,20220614,머위대새우볶음,새우(꽃새우)
5011,20220614,고구마돈가스/소스,유채씨유(카놀라유)
5012,20220614,고구마돈가스/소스,돈가스소스
5013,20220614,고구마돈가스/소스,돈가스(고구마돈가스)
5014,20220614,배추김치,김치(배추김치)
5015,20220614,참외,참외
5016,20220614,양배추사과샐러드,"사과(부사, 후지)"
5017,20220614,양배추사과샐러드,양배추
5018,20220614,양배추사과샐러드,"양배추(적채, 붉은양배추)"
5019,20220614,양배추사과샐러드,드레싱(사우전드아일랜드드레싱)
5020,20220615,자장면,당근
5021,20220615,자장면,마늘
5022,20220615,자장면,양파
5023,20220615,자장면,감자(수미감자)
5024,20220615,자장면,양배추
5025,20220615,자장면,파(대파)
5026,20220615,자장면,호박(서양호박)
5027,20220615,자장면,디포리
5028,20220615,자장면,다시마/말린것(건조)
5029,20220615,자장면,"돼지고기(뒷다리, 후지)"
5030,20220615,자장면,자장면
5031,20220615,자장면,분말(자장분말)
5032,20220615,자장면,전분(감자전분)
5033,20220615,치자꼬들단무지무침,깨(참깨)
5034,20220615,치자꼬들단무지무침,단무지(꼬들단무지)
5035,20220615,메밀나물무침,메밀싹
5036,20220615,메밀나물무침,깨(참깨)
5037,20220615,메밀나물무침,참기름
5038,20220615,양념치킨,"땅콩/볶은것, 껍질제거(깐것), 조각낸것"
5039,20220615,양념치킨,"생강/국산, 껍질제거(깐것)"
5040,20220615,양념치킨,양파
5041,20220615,양념치킨,깨(참깨)
5042,20220615,양념치킨,달걀
5043,20220615,양념치킨,닭고기(살코기)
5044,20220615,양념치킨,물엿
5045,20220615,양념치킨,치킨튀김가루
5046,20220615,양념치킨,해바라기유
5047,20220615,양념치킨,고추장
5048,20220615,양념치킨,맛술
5049,20220615,양념치킨,토마토케첩
5050,20220615,양념치킨,후추
5051,20220615,우리쌀달콤가래떡,떡(흰가래떡)
5052,20220615,우리쌀달콤가래떡,현미유
5053,20220615,배추김치,김치(배추김치)
5054,20220615,세요요구르트,발효유(드링크요구르트)/가당
5055,20220616,홍미쌀밥,멥쌀(백미)/친환경
5056,20220616,홍미쌀밥,멥쌀(홍미)/친환경
5057,20220616,홍미쌀밥,찹쌀(백미)
5058,20220616,북어포무국,마늘
5059,20220616,북어포무국,무(게걸무)
5060,20220616,북어포무국,파(대파)
5061,20220616,북어포무국,새우(꽃새우)/말린것(건조)
5062,20220616,북어포무국,디포리
5063,20220616,북어포무국,명태/말린것(건조)
5064,20220616,북어포무국,다시마/말린것(건조)
5065,20220616,북어포무국,달걀
5066,20220616,북어포무국,두부
5067,20220616,코다리무조림,무(게걸무)
5068,20220616,코다리무조림,양파
5069,20220616,코다리무조림,건고추
5070,20220616,코다리무조림,명태(코다리)
5071,20220616,코다리무조림,물엿
5072,20220616,코다리무조림,설탕(백설탕)
5073,20220616,코다리무조림,간장(왜간장)
5074,20220616,코다리무조림,고춧가루
5075,20220616,꼬들오이지무침,깨(참깨)
5076,20220616,꼬들오이지무침,장아찌(오이지)/슬라이스
5077,20220616,꼬들오이지무침,고춧가루
5078,20220616,쫄면채소무침,당근
5079,20220616,쫄면채소무침,양파
5080,20220616,쫄면채소무침,콩나물
5081,20220616,쫄면채소무침,양배추
5082,20220616,쫄면채소무침,깻잎
5083,20220616,쫄면채소무침,오이
5084,20220616,쫄면채소무침,설탕(백설탕)
5085,20220616,쫄면채소무침,쫄면/말린것(건조)
5086,20220616,쫄면채소무침,고추장
5087,20220616,쫄면채소무침,식초(사과식초)
5088,20220616,목살편육/양배추쌈,"생강/국산, 껍질제거(깐것)"
5089,20220616,목살편육/양배추쌈,양파
5090,20220616,목살편육/양배추쌈,양배추
5091,20220616,목살편육/양배추쌈,"고추(오이고추, 아삭이고추)"
5092,20220616,목살편육/양배추쌈,깨(참깨)
5093,20220616,목살편육/양배추쌈,돼지고기(목살)
5094,20220616,목살편육/양배추쌈,"돼지고기(앞다리, 전지)"
5095,20220616,목살편육/양배추쌈,물엿
5096,20220616,목살편육/양배추쌈,설탕(백설탕)
5097,20220616,목살편육/양배추쌈,참기름
5098,20220616,목살편육/양배추쌈,된장
5099,20220616,목살편육/양배추쌈,맛술
5100,20220616,배추김치,김치(배추김치)
5101,20220616,멜론,멜론(머스크멜론)
5102,20220617,혼합곡밥,멥쌀(백미)/친환경
5103,20220617,혼합곡밥,찹쌀(백미)
5104,20220617,혼합곡밥,혼합잡곡
5105,20220617,팥칼국수,팥(붉은팥)
5106,20220617,팥칼국수,설탕(황설탕)
5107,20220617,팥칼국수,칼국수/냉동
5108,20220617,팥칼국수,소금(굵은소금)
5109,20220617,콩나물김치국,마늘
5110,20220617,콩나물김치국,콩나물
5111,20220617,콩나물김치국,파(대파)
5112,20220617,콩나물김치국,새우(꽃새우)/말린것(건조)
5113,20220617,콩나물김치국,디포리
5114,20220617,콩나물김치국,다시마/말린것(건조)
5115,20220617,콩나물김치국,김치(배추김치)
5116,20220617,달걀채소찜,당근
5117,20220617,달걀채소찜,양파
5118,20220617,달걀채소찜,파(쪽파)
5119,20220617,달걀채소찜,깨(참깨)
5120,20220617,달걀채소찜,달걀
5121,20220617,달걀채소찜,젓(새우젓(육젓))
5122,20220617,달걀채소찜,우유/대(大)
5123,20220617,참깨두부카츠,해바라기유
5124,20220617,참깨두부카츠,돈가스소스
5125,20220617,참깨두부카츠,튀김(두부튀김)
5126,20220617,딸기요거트,그릭요거트
